0.5174953959484346,0.9474222585924713
0.512584407612032,0.9576513911620295
0.5119705340699816,0.9498772504091653
0.516267648864334,0.9648117839607201
0.5131982811540823,0.9568330605564648
0.5119705340699816,0.9576513911620295
0.5174953959484346,0.9588788870703764
0.5193370165745856,0.9566284779050737
0.5156537753222836,0.9590834697217676
0.5174953959484346,0.962152209492635
0.521792510742787,0.962152209492635
0.5211786372007366,0.9590834697217676
0.5187231430325353,0.964607201309329
0.519950890116636,0.9662438625204582
0.5150399017802333,0.9564238952536824
